id,type,cx,cy,mass,shape,dl_fx,dl_fy,dl_mz,ll_fx,ll_fy,ll_mz
276,mortar,90.8333333,20.0000000,0.2500000,element_276.json,0,0.2500000,0,0.2500000,0,0
277,mortar,91.1666667,20.0000000,0.2500000,element_277.json,0,0.2500000,0,0.2500000,0,0
278,mortar,92.5000000,20.3333333,0.2500000,element_278.json,0,0.2500000,0,0.2500000,0,0
279,mortar,91.8333333,20.0000000,0.2500000,element_279.json,0,0.2500000,0,0.2500000,0,0
280,mortar,92.1666667,20.0000000,0.2500000,element_280.json,0,0.2500000,0,0.2500000,0,0
281,mortar,93.5000000,20.3333333,0.2500000,element_281.json,0,0.2500000,0,0.2500000,0,0
282,mortar,92.8333333,20.0000000,0.2500000,element_282.json,0,0.2500000,0,0.2500000,0,0
283,mortar,93.1666667,20.0000000,0.2500000,element_283.json,0,0.2500000,0,0.2500000,0,0
284,mortar,94.5000000,20.3333333,0.2500000,element_284.json,0,0.2500000,0,0.2500000,0,0
285,mortar,93.8333333,20.0000000,0.2500000,element_285.json,0,0.2500000,0,0.2500000,0,0
286,mortar,94.1666667,20.0000000,0.2500000,element_286.json,0,0.2500000,0,0.2500000,0,0
287,mortar,95.5000000,20.3333333,0.2500000,element_287.json,0,0.2500000,0,0.2500000,0,0
288,mortar,94.8333333,20.0000000,0.2500000,element_288.json,0,0.2500000,0,0.2500000,0,0
289,mortar,95.1666667,20.0000000,0.2500000,element_289.json,0,0.2500000,0,0.2500000,0,0
290,mortar,96.5000000,20.3333333,0.2500000,element_290.json,0,0.2500000,0,0.2500000,0,0
291,mortar,95.8333333,20.0000000,0.2500000,element_291.json,0,0.2500000,0,0.2500000,0,0
292,mortar,96.1666667,20.0000000,0.2500000,element_292.json,0,0.2500000,0,0.2500000,0,0
293,mortar,97.5000000,20.3333333,0.2500000,element_293.json,0,0.2500000,0,0.2500000,0,0
294,mortar,96.8333333,20.0000000,0.2500000,element_294.json,0,0.2500000,0,0.2500000,0,0
295,mortar,97.1666667,20.0000000,0.2500000,element_295.json,0,0.2500000,0,0.2500000,0,0
296,mortar,98.5000000,20.3333333,0.2500000,element_296.json,0,0.2500000,0,0.2500000,0,0
297,mortar,97.8333333,20.0000000,0.2500000,element_297.json,0,0.2500000,0,0.2500000,0,0
298,mortar,98.1666667,20.0000000,0.2500000,element_298.json,0,0.2500000,0,0.2500000,0,0
299,mortar,99.5000000,20.3333333,0.2500000,element_299.json,0,0.2500000,0,0.2500000,0,0
300,mortar,98.8333333,20.0000000,0.2500000,element_300.json,0,0.2500000,0,0.2500000,0,0
301,mortar,99.1666667,20.0000000,0.2500000,element_301.json,0,0.2500000,0,0.2500000,0,0
302,mortar,99.8333333,20.0000000,0.2500000,element_302.json,0,0.2500000,0,0.2500000,0,0
303,mortar,99.5000000,19.6666667,0.2500000,element_303.json,0,0.2500000,0,0.2500000,0,0
304,mortar,98.5000000,19.6666667,0.2500000,element_304.json,0,0.2500000,0,0.2500000,0,0
305,mortar,97.5000000,19.6666667,0.2500000,element_305.json,0,0.2500000,0,0.2500000,0,0
306,mortar,96.5000000,19.6666667,0.2500000,element_306.json,0,0.2500000,0,0.2500000,0,0
307,mortar,95.5000000,19.6666667,0.2500000,element_307.json,0,0.2500000,0,0.2500000,0,0
308,mortar,94.5000000,19.6666667,0.2500000,element_308.json,0,0.2500000,0,0.2500000,0,0
309,mortar,93.5000000,19.6666667,0.2500000,element_309.json,0,0.2500000,0,0.2500000,0,0
310,mortar,92.5000000,19.6666667,0.2500000,element_310.json,0,0.2500000,0,0.2500000,0,0
311,mortar,91.5000000,19.6666667,0.2500000,element_311.json,0,0.2500000,0,0.2500000,0,0
312,mortar,90.5000000,19.6666667,0.2500000,element_312.json,0,0.2500000,0,0.2500000,0,0
313,mortar,89.5000000,19.6666667,0.2500000,element_313.json,0,0.2500000,0,0.2500000,0,0
314,mortar,88.5000000,19.6666667,0.2500000,element_314.json,0,0.2500000,0,0.2500000,0,0
315,mortar,87.5000000,19.6666667,0.2500000,element_315.json,0,0.2500000,0,0.2500000,0,0
316,mortar,86.5000000,19.6666667,0.2500000,element_316.json,0,0.2500000,0,0.2500000,0,0
317,mortar,85.5000000,19.6666667,0.2500000,element_317.json,0,0.2500000,0,0.2500000,0,0
318,mortar,84.5000000,19.6666667,0.2500000,element_318.json,0,0.2500000,0,0.2500000,0,0
319,mortar,83.5000000,19.6666667,0.2500000,element_319.json,0,0.2500000,0,0.2500000,0,0
320,mortar,82.5000000,19.6666667,0.2500000,element_320.json,0,0.2500000,0,0.2500000,0,0
321,mortar,81.5000000,19.6666667,0.2500000,element_321.json,0,0.2500000,0,0.2500000,0,0
322,mortar,80.5000000,19.6666667,0.2500000,element_322.json,0,0.2500000,0,0.2500000,0,0
323,mortar,79.5000000,19.6666667,0.2500000,element_323.json,0,0.2500000,0,0.2500000,0,0
324,mortar,78.5000000,19.6666667,0.2500000,element_324.json,0,0.2500000,0,0.2500000,0,0
325,mortar,77.5000000,19.6666667,0.2500000,element_325.json,0,0.2500000,0,0.2500000,0,0
326,mortar,76.5000000,19.6666667,0.2500000,element_326.json,0,0.2500000,0,0.2500000,0,0
327,mortar,75.5000000,19.6666667,0.2500000,element_327.json,0,0.2500000,0,0.2500000,0,0
328,mortar,74.5000000,19.6666667,0.2500000,element_328.json,0,0.2500000,0,0.2500000,0,0
329,mortar,73.5000000,19.6666667,0.2500000,element_329.json,0,0.2500000,0,0.2500000,0,0
330,mortar,72.5000000,19.6666667,0.2500000,element_330.json,0,0.2500000,0,0.2500000,0,0
331,mortar,71.5000000,19.6666667,0.2500000,element_331.json,0,0.2500000,0,0.2500000,0,0
332,mortar,70.5000000,19.6666667,0.2500000,element_332.json,0,0.2500000,0,0.2500000,0,0
333,mortar,69.5000000,19.6666667,0.2500000,element_333.json,0,0.2500000,0,0.2500000,0,0
334,mortar,68.5000000,19.6666667,0.2500000,element_334.json,0,0.2500000,0,0.2500000,0,0
335,mortar,67.5000000,19.6666667,0.2500000,element_335.json,0,0.2500000,0,0.2500000,0,0
336,mortar,66.5000000,19.6666667,0.2500000,element_336.json,0,0.2500000,0,0.2500000,0,0
337,mortar,65.5000000,19.6666667,0.2500000,element_337.json,0,0.2500000,0,0.2500000,0,0
338,mortar,64.5000000,19.6666667,0.2500000,element_338.json,0,0.2500000,0,0.2500000,0,0
339,mortar,63.5000000,19.6666667,0.2500000,element_339.json,0,0.2500000,0,0.2500000,0,0
340,mortar,62.5000000,19.6666667,0.2500000,element_340.json,0,0.2500000,0,0.2500000,0,0
341,mortar,61.5000000,19.6666667,0.2500000,element_341.json,0,0.2500000,0,0.2500000,0,0
342,mortar,60.5000000,19.6666667,0.2500000,element_342.json,0,0.2500000,0,0.2500000,0,0
343,mortar,59.5000000,19.6666667,0.2500000,element_343.json,0,0.2500000,0,0.2500000,0,0
344,mortar,58.5000000,19.6666667,0.2500000,element_344.json,0,0.2500000,0,0.2500000,0,0
345,mortar,57.5000000,19.6666667,0.2500000,element_345.json,0,0.2500000,0,0.2500000,0,0
346,mortar,56.5000000,19.6666667,0.2500000,element_346.json,0,0.2500000,0,0.2500000,0,0
347,mortar,55.5000000,19.6666667,0.2500000,element_347.json,0,0.2500000,0,0.2500000,0,0
348,mortar,54.5000000,19.6666667,0.2500000,element_348.json,0,0.2500000,0,0.2500000,0,0
349,mortar,53.5000000,19.6666667,0.2500000,element_349.json,0,0.2500000,0,0.2500000,0,0
350,mortar,52.5000000,19.6666667,0.2500000,element_350.json,0,0.2500000,0,0.2500000,0,0
351,mortar,51.5000000,19.6666667,0.2500000,element_351.json,0,0.2500000,0,0.2500000,0,0
352,mortar,50.5000000,19.6666667,0.2500000,element_352.json,0,0.2500000,0,0.2500000,0,0
353,mortar,49.5000000,19.6666667,0.2500000,element_353.json,0,0.2500000,0,0.2500000,0,0
354,mortar,48.5000000,19.6666667,0.2500000,element_354.json,0,0.2500000,0,0.2500000,0,0
355,mortar,47.5000000,19.6666667,0.2500000,element_355.json,0,0.2500000,0,0.2500000,0,0
356,mortar,46.5000000,19.6666667,0.2500000,element_356.json,0,0.2500000,0,0.2500000,0,0
357,mortar,45.5000000,19.6666667,0.2500000,element_357.json,0,0.2500000,0,0.2500000,0,0
358,mortar,44.5000000,19.6666667,0.2500000,element_358.json,0,0.2500000,0,0.2500000,0,0
359,mortar,43.5000000,19.6666667,0.2500000,element_359.json,0,0.2500000,0,0.2500000,0,0
360,mortar,42.5000000,19.6666667,0.2500000,element_360.json,0,0.2500000,0,0.2500000,0,0
361,mortar,41.5000000,19.6666667,0.2500000,element_361.json,0,0.2500000,0,0.2500000,0,0
362,mortar,40.5000000,19.6666667,0.2500000,element_362.json,0,0.2500000,0,0.2500000,0,0
363,mortar,39.5000000,19.6666667,0.2500000,element_363.json,0,0.2500000,0,0.2500000,0,0
364,mortar,38.5000000,19.6666667,0.2500000,element_364.json,0,0.2500000,0,0.2500000,0,0
365,mortar,37.5000000,19.6666667,0.2500000,element_365.json,0,0.2500000,0,0.2500000,0,0
366,mortar,36.5000000,19.6666667,0.2500000,element_366.json,0,0.2500000,0,0.2500000,0,0
367,mortar,35.5000000,19.6666667,0.2500000,element_367.json,0,0.2500000,0,0.2500000,0,0
368,mortar,34.5000000,19.6666667,0.2500000,element_368.json,0,0.2500000,0,0.2500000,0,0
369,mortar,33.5000000,19.6666667,0.2500000,element_369.json,0,0.2500000,0,0.2500000,0,0
370,mortar,32.5000000,19.6666667,0.2500000,element_370.json,0,0.2500000,0,0.2500000,0,0
371,mortar,31.5000000,19.6666667,0.2500000,element_371.json,0,0.2500000,0,0.2500000,0,0
372,mortar,30.5000000,19.6666667,0.2500000,element_372.json,0,0.2500000,0,0.2500000,0,0
373,mortar,29.5000000,19.6666667,0.2500000,element_373.json,0,0.2500000,0,0.2500000,0,0
374,mortar,28.5000000,19.6666667,0.2500000,element_374.json,0,0.2500000,0,0.2500000,0,0
375,mortar,27.5000000,19.6666667,0.2500000,element_375.json,0,0.2500000,0,0.2500000,0,0
376,mortar,26.5000000,19.6666667,0.2500000,element_376.json,0,0.2500000,0,0.2500000,0,0
377,mortar,25.5000000,19.6666667,0.2500000,element_377.json,0,0.2500000,0,0.2500000,0,0
378,mortar,24.5000000,19.6666667,0.2500000,element_378.json,0,0.2500000,0,0.2500000,0,0
379,mortar,23.5000000,19.6666667,0.2500000,element_379.json,0,0.2500000,0,0.2500000,0,0
380,mortar,22.5000000,19.6666667,0.2500000,element_380.json,0,0.2500000,0,0.2500000,0,0
381,mortar,21.5000000,19.6666667,0.2500000,element_381.json,0,0.2500000,0,0.2500000,0,0
382,mortar,20.5000000,19.6666667,0.2500000,element_382.json,0,0.2500000,0,0.2500000,0,0
383,mortar,19.5000000,19.6666667,0.2500000,element_383.json,0,0.2500000,0,0.2500000,0,0
384,mortar,18.5000000,19.6666667,0.2500000,element_384.json,0,0.2500000,0,0.2500000,0,0
385,mortar,17.5000000,19.6666667,0.2500000,element_385.json,0,0.2500000,0,0.2500000,0,0
386,mortar,16.5000000,19.6666667,0.2500000,element_386.json,0,0.2500000,0,0.2500000,0,0
387,mortar,15.5000000,19.6666667,0.2500000,element_387.json,0,0.2500000,0,0.2500000,0,0
388,mortar,14.5000000,19.6666667,0.2500000,element_388.json,0,0.2500000,0,0.2500000,0,0
389,mortar,13.5000000,19.6666667,0.2500000,element_389.json,0,0.2500000,0,0.2500000,0,0
390,mortar,12.5000000,19.6666667,0.2500000,element_390.json,0,0.2500000,0,0.2500000,0,0
391,mortar,11.5000000,19.6666667,0.2500000,element_391.json,0,0.2500000,0,0.2500000,0,0
392,mortar,10.5000000,19.6666667,0.2500000,element_392.json,0,0.2500000,0,0.2500000,0,0
393,mortar,9.5000000,19.6666667,0.2500000,element_393.json,0,0.2500000,0,0.2500000,0,0
394,mortar,8.5000000,19.6666667,0.2500000,element_394.json,0,0.2500000,0,0.2500000,0,0
395,mortar,7.5000000,19.6666667,0.2500000,element_395.json,0,0.2500000,0,0.2500000,0,0
396,mortar,6.5000000,19.6666667,0.2500000,element_396.json,0,0.2500000,0,0.2500000,0,0
397,mortar,5.5000000,19.6666667,0.2500000,element_397.json,0,0.2500000,0,0.2500000,0,0
398,mortar,4.5000000,19.6666667,0.2500000,element_398.json,0,0.2500000,0,0.2500000,0,0
399,mortar,3.5000000,19.6666667,0.2500000,element_399.json,0,0.2500000,0,0.2500000,0,0
400,mortar,2.5000000,19.6666667,0.2500000,element_400.json,0,0.2500000,0,0.2500000,0,0
401,mortar,1.5000000,19.6666667,0.2500000,element_401.json,0,0.2500000,0,0.2500000,0,0
402,mortar,0.5000000,19.6666667,0.2500000,element_402.json,0,0.2500000,0,0.2500000,0,0
