id,x,y,nx,ny,t1x,t1y,candidate_id,antagonist_id,section_height,lever,face_id,counter_point,contact_type,mu,fc,ft,cohesion
337,19.0070711,20.4929289,0.7071068,0.7071068,0.7071068,-0.7071068,59,61,0.6871068,0.3435534,458,352,friction,0.7000000,0,0,0
352,19.0070711,20.4929289,-0.7071068,-0.7071068,0.7071068,-0.7071068,61,59,0.6871068,0.3435534,459,337,friction,0.7000000,0,0,0
338,19.0100000,20.5000000,0.0000000,-1.0000000,1.0000000,0.0000000,59,2,0.9800000,0.4900000,452,2439,friction,0.7000000,0,0,0
2439,19.0100000,20.5000000,0.0000000,1.0000000,-1.0000000,0.0000000,2,59,0.9800000,0.4900000,453,338,friction,0.7000000,0,0,0
339,19.9900000,20.5000000,-0.0000000,-1.0000000,-1.0000000,0.0000000,59,2,0.9800000,0.4900000,452,2440,friction,0.7000000,0,0,0
2440,19.9900000,20.5000000,0.0000000,1.0000000,-1.0000000,0.0000000,2,59,0.9800000,0.4900000,453,339,friction,0.7000000,0,0,0
340,19.9929289,20.4929289,-0.7071068,0.7071068,-0.7071068,-0.7071068,59,63,0.6871068,0.3435534,456,361,friction,0.7000000,0,0,0
361,19.9929289,20.4929289,0.7071068,-0.7071068,-0.7071068,-0.7071068,63,59,0.6871068,0.3435534,457,340,friction,0.7000000,0,0,0
341,19.5070711,20.0070711,-0.7071068,0.7071068,0.7071068,0.7071068,59,63,0.6871068,0.3435534,456,366,friction,0.7000000,0,0,0
366,19.5070711,20.0070711,0.7071068,-0.7071068,0.7071068,0.7071068,63,59,0.6871068,0.3435534,457,341,friction,0.7000000,0,0,0
342,19.4929289,20.0070711,0.7071068,0.7071068,-0.7071068,0.7071068,59,61,0.6871068,0.3435534,458,353,friction,0.7000000,0,0,0
353,19.4929289,20.0070711,-0.7071068,-0.7071068,-0.7071068,0.7071068,61,59,0.6871068,0.3435534,459,342,friction,0.7000000,0,0,0
344,19.0000000,20.4900000,-1.0000000,0.0000000,0.0000000,-1.0000000,60,61,0.9800000,0.4900000,462,351,friction,0.7000000,0,0,0
351,19.0000000,20.4900000,1.0000000,-0.0000000,0.0000000,-1.0000000,61,60,0.9800000,0.4900000,463,344,friction,0.7000000,0,0,0
345,19.0000000,19.5100000,-1.0000000,-0.0000000,0.0000000,1.0000000,60,61,0.9800000,0.4900000,462,350,friction,0.7000000,0,0,0
350,19.0000000,19.5100000,1.0000000,0.0000000,0.0000000,1.0000000,61,60,0.9800000,0.4900000,463,345,friction,0.7000000,0,0,0
346,18.9929289,19.5070711,0.7071068,0.7071068,-0.7071068,0.7071068,60,384,0.6871068,0.3435534,466,2287,friction,0.7000000,0,0,0
2287,18.9929289,19.5070711,-0.7071068,-0.7071068,-0.7071068,0.7071068,384,60,0.6871068,0.3435534,467,346,friction,0.7000000,0,0,0
347,18.5070711,19.9929289,0.7071068,0.7071068,0.7071068,-0.7071068,60,384,0.6871068,0.3435534,466,2292,friction,0.7000000,0,0,0
2292,18.5070711,19.9929289,-0.7071068,-0.7071068,0.7071068,-0.7071068,384,60,0.6871068,0.3435534,467,347,friction,0.7000000,0,0,0
349,19.0070711,19.5070711,-0.7071068,0.7071068,0.7071068,0.7071068,61,383,0.6871068,0.3435534,470,2284,friction,0.7000000,0,0,0
2284,19.0070711,19.5070711,0.7071068,-0.7071068,0.7071068,0.7071068,383,61,0.6871068,0.3435534,471,349,friction,0.7000000,0,0,0
354,19.4929289,19.9929289,-0.7071068,0.7071068,-0.7071068,-0.7071068,61,383,0.6871068,0.3435534,470,2285,friction,0.7000000,0,0,0
2285,19.4929289,19.9929289,0.7071068,-0.7071068,-0.7071068,-0.7071068,383,61,0.6871068,0.3435534,471,354,friction,0.7000000,0,0,0
355,20.0070711,20.4929289,0.7071068,0.7071068,0.7071068,-0.7071068,62,64,0.6871068,0.3435534,482,370,friction,0.7000000,0,0,0
370,20.0070711,20.4929289,-0.7071068,-0.7071068,0.7071068,-0.7071068,64,62,0.6871068,0.3435534,483,355,friction,0.7000000,0,0,0
356,20.0100000,20.5000000,0.0000000,-1.0000000,1.0000000,0.0000000,62,2,0.9800000,0.4900000,476,2441,friction,0.7000000,0,0,0
2441,20.0100000,20.5000000,0.0000000,1.0000000,-1.0000000,0.0000000,2,62,0.9800000,0.4900000,477,356,friction,0.7000000,0,0,0
357,20.9900000,20.5000000,-0.0000000,-1.0000000,-1.0000000,0.0000000,62,2,0.9800000,0.4900000,476,2442,friction,0.7000000,0,0,0
