id,x,y,nx,ny,t1x,t1y,candidate_id,antagonist_id,section_height,lever,face_id,counter_point,contact_type,mu,fc,ft,cohesion
2279,53.2091833,17.2158384,0.2911616,-0.9566739,-0.9566739,-0.2911616,382,806,0.7313010,0.3656505,3552,4820,friction,0.7000000,0,0,0
4820,53.2091833,17.2158384,-0.2911616,0.9566739,-0.9566739,-0.2911616,806,382,0.7313010,0.3656505,3553,2279,friction,0.7000000,0,0,0
2280,53.2158384,17.2091833,-0.9566739,0.2911616,-0.2911616,-0.9566739,382,821,0.7313010,0.3656505,3554,4911,friction,0.7000000,0,0,0
4911,53.2158384,17.2091833,0.9566739,-0.2911616,-0.2911616,-0.9566739,821,382,0.7313010,0.3656505,3555,2280,friction,0.7000000,0,0,0
2281,52.0030552,17.5095218,-0.9521845,0.3055235,0.3055235,0.9521845,383,822,0.7084268,0.3542134,3566,4916,friction,0.7000000,0,0,0
4916,52.0030552,17.5095218,0.9521845,-0.3055235,0.3055235,0.9521845,822,383,0.7084268,0.3542134,3567,2281,friction,0.7000000,0,0,0
2282,51.9929289,17.5070711,0.7071068,0.7071068,-0.7071068,0.7071068,383,1,0.6871068,0.3435534,3560,8815,friction,0.7000000,0,0,0
8815,51.9929289,17.5070711,-0.7071068,-0.7071068,0.7071068,-0.7071068,1,383,0.6871068,0.3435534,3561,2282,friction,0.7000000,0,0,0
2283,51.5070711,17.9929289,0.7071068,0.7071068,0.7071068,-0.7071068,383,1,0.6871068,0.3435534,3560,8816,friction,0.7000000,0,0,0
8816,51.5070711,17.9929289,-0.7071068,-0.7071068,0.7071068,-0.7071068,1,383,0.6871068,0.3435534,3561,2283,friction,0.7000000,0,0,0
2284,51.5096593,18.0025881,0.2588061,-0.9659293,0.9659293,0.2588061,383,807,0.7280377,0.3640188,3564,4827,friction,0.7000000,0,0,0
4827,51.5096593,18.0025881,-0.2588061,0.9659293,0.9659293,0.2588061,807,383,0.7280377,0.3640188,3565,2284,friction,0.7000000,0,0,0
2285,52.2128922,18.1910087,0.2588061,-0.9659293,-0.9659293,-0.2588061,383,807,0.7280377,0.3640188,3564,4826,friction,0.7000000,0,0,0
4826,52.2128922,18.1910087,-0.2588061,0.9659293,-0.9659293,-0.2588061,807,383,0.7280377,0.3640188,3565,2285,friction,0.7000000,0,0,0
2286,52.2194962,18.1840749,-0.9521845,0.3055235,-0.3055235,-0.9521845,383,822,0.7084268,0.3542134,3566,4917,friction,0.7000000,0,0,0
4917,52.2194962,18.1840749,0.9521845,-0.3055235,-0.3055235,-0.9521845,822,383,0.7084268,0.3542134,3567,2286,friction,0.7000000,0,0,0
2287,43.0029116,16.5095667,-0.9566739,0.2911616,0.2911616,0.9566739,384,823,0.7313010,0.3656505,3578,4922,friction,0.7000000,0,0,0
4922,43.0029116,16.5095667,0.9566739,-0.2911616,0.2911616,0.9566739,823,384,0.7313010,0.3656505,3579,2287,friction,0.7000000,0,0,0
2288,42.9929289,16.5070711,0.7071068,0.7071068,-0.7071068,0.7071068,384,1,0.6871068,0.3435534,3572,8847,friction,0.7000000,0,0,0
8847,42.9929289,16.5070711,-0.7071068,-0.7071068,0.7071068,-0.7071068,1,384,0.6871068,0.3435534,3573,2288,friction,0.7000000,0,0,0
2289,42.5070711,16.9929289,0.7071068,0.7071068,0.7071068,-0.7071068,384,1,0.6871068,0.3435534,3572,8848,friction,0.7000000,0,0,0
8848,42.5070711,16.9929289,-0.7071068,-0.7071068,0.7071068,-0.7071068,1,384,0.6871068,0.3435534,3573,2289,friction,0.7000000,0,0,0
2290,42.5095667,17.0029116,0.2911616,-0.9566739,0.9566739,0.2911616,384,808,0.7313010,0.3656505,3576,4833,friction,0.7000000,0,0,0
4833,42.5095667,17.0029116,-0.2911616,0.9566739,0.9566739,0.2911616,808,384,0.7313010,0.3656505,3577,2290,friction,0.7000000,0,0,0
2291,43.2091833,17.2158384,0.2911616,-0.9566739,-0.9566739,-0.2911616,384,808,0.7313010,0.3656505,3576,4832,friction,0.7000000,0,0,0
4832,43.2091833,17.2158384,-0.2911616,0.9566739,-0.9566739,-0.2911616,808,384,0.7313010,0.3656505,3577,2291,friction,0.7000000,0,0,0
2292,43.2158384,17.2091833,-0.9566739,0.2911616,-0.2911616,-0.9566739,384,823,0.7313010,0.3656505,3578,4923,friction,0.7000000,0,0,0
4923,43.2158384,17.2091833,0.9566739,-0.2911616,-0.2911616,-0.9566739,823,384,0.7313010,0.3656505,3579,2292,friction,0.7000000,0,0,0
2293,42.0030552,17.5095218,-0.9521845,0.3055235,0.3055235,0.9521845,385,824,0.7084268,0.3542134,3590,4928,friction,0.7000000,0,0,0
4928,42.0030552,17.5095218,0.9521845,-0.3055235,0.3055235,0.9521845,824,385,0.7084268,0.3542134,3591,2293,friction,0.7000000,0,0,0
2294,41.9929289,17.5070711,0.7071068,0.7071068,-0.7071068,0.7071068,385,1,0.6871068,0.3435534,3584,8851,friction,0.7000000,0,0,0
8851,41.9929289,17.5070711,-0.7071068,-0.7071068,0.7071068,-0.7071068,1,385,0.6871068,0.3435534,3585,2294,friction,0.7000000,0,0,0
2295,41.5070711,17.9929289,0.7071068,0.7071068,0.7071068,-0.7071068,385,1,0.6871068,0.3435534,3584,8852,friction,0.7000000,0,0,0
8852,41.5070711,17.9929289,-0.7071068,-0.7071068,0.7071068,-0.7071068,1,385,0.6871068,0.3435534,3585,2295,friction,0.7000000,0,0,0
2296,41.5096593,18.0025881,0.2588061,-0.9659293,0.9659293,0.2588061,385,809,0.7280377,0.3640188,3588,4839,friction,0.7000000,0,0,0
4839,41.5096593,18.0025881,-0.2588061,0.9659293,0.9659293,0.2588061,809,385,0.7280377,0.3640188,3589,2296,friction,0.7000000,0,0,0
2297,42.2128922,18.1910087,0.2588061,-0.9659293,-0.9659293,-0.2588061,385,809,0.7280377,0.3640188,3588,4838,friction,0.7000000,0,0,0
4838,42.2128922,18.1910087,-0.2588061,0.9659293,-0.9659293,-0.2588061,809,385,0.7280377,0.3640188,3589,2297,friction,0.7000000,0,0,0
2298,42.2194962,18.1840749,-0.9521845,0.3055235,-0.3055235,-0.9521845,385,824,0.7084268,0.3542134,3590,4929,friction,0.7000000,0,0,0
4929,42.2194962,18.1840749,0.9521845,-0.3055235,-0.3055235,-0.9521845,824,385,0.7084268,0.3542134,3591,2298,friction,0.7000000,0,0,0
2299,33.0029116,16.5095667,-0.9566739,0.2911616,0.2911616,0.9566739,386,825,0.7313010,0.3656505,3598,4934,friction,0.7000000,0,0,0
4934,33.0029116,16.5095667,0.9566739,-0.2911616,0.2911616,0.9566739,825,386,0.7313010,0.3656505,3599,2299,friction,0.7000000,0,0,0
2302,32.5095667,17.0029116,0.2911616,-0.9566739,0.9566739,0.2911616,386,810,0.7313010,0.3656505,3596,4845,friction,0.7000000,0,0,0
4845,32.5095667,17.0029116,-0.2911616,0.9566739,0.9566739,0.2911616,810,386,0.7313010,0.3656505,3597,2302,friction,0.7000000,0,0,0
2303,33.2091833,17.2158384,0.2911616,-0.9566739,-0.9566739,-0.2911616,386,810,0.7313010,0.3656505,3596,4844,friction,0.7000000,0,0,0
4844,33.2091833,17.2158384,-0.2911616,0.9566739,-0.9566739,-0.2911616,810,386,0.7313010,0.3656505,3597,2303,friction,0.7000000,0,0,0
2304,33.2158384,17.2091833,-0.9566739,0.2911616,-0.2911616,-0.9566739,386,825,0.7313010,0.3656505,3598,4935,friction,0.7000000,0,0,0
4935,33.2158384,17.2091833,0.9566739,-0.2911616,-0.2911616,-0.9566739,825,386,0.7313010,0.3656505,3599,2304,friction,0.7000000,0,0,0
2305,2.0028560,17.5095835,-0.9583503,0.2855954,0.2855954,0.9583503,387,812,0.7062905,0.3531452,3606,4856,friction,0.7000000,0,0,0
4856,2.0028560,17.5095835,0.9583503,-0.2855954,0.2855954,0.9583503,812,387,0.7062905,0.3531452,3607,2305,friction,0.7000000,0,0,0
2308,1.5096368,18.0026705,0.2670541,-0.9636815,0.9636815,0.2670541,387,937,0.7140861,0.3570430,3604,5607,friction,0.7000000,0,0,0
5607,1.5096368,18.0026705,-0.2670541,0.9636815,0.9636815,0.2670541,937,387,0.7140861,0.3570430,3605,2308,friction,0.7000000,0,0,0
2309,2.1977884,18.1933701,0.2670541,-0.9636815,-0.9636815,-0.2670541,387,937,0.7140861,0.3570430,3604,5606,friction,0.7000000,0,0,0
5606,2.1977884,18.1933701,-0.2670541,0.9636815,-0.9636815,-0.2670541,937,387,0.7140861,0.3570430,3605,2309,friction,0.7000000,0,0,0
2310,2.2045693,18.1864572,-0.9583503,0.2855954,-0.2855954,-0.9583503,387,812,0.7062905,0.3531452,3606,4857,friction,0.7000000,0,0,0
4857,2.2045693,18.1864572,0.9583503,-0.2855954,-0.2855954,-0.9583503,812,387,0.7062905,0.3531452,3607,2310,friction,0.7000000,0,0,0
2311,32.0030552,17.5095218,-0.9521845,0.3055235,0.3055235,0.9521845,388,826,0.7084268,0.3542134,3614,4940,friction,0.7000000,0,0,0
4940,32.0030552,17.5095218,0.9521845,-0.3055235,0.3055235,0.9521845,826,388,0.7084268,0.3542134,3615,2311,friction,0.7000000,0,0,0
2314,31.5096593,18.0025881,0.2588061,-0.9659293,0.9659293,0.2588061,388,850,0.7280377,0.3640188,3612,5085,friction,0.7000000,0,0,0
5085,31.5096593,18.0025881,-0.2588061,0.9659293,0.9659293,0.2588061,850,388,0.7280377,0.3640188,3613,2314,friction,0.7000000,0,0,0
2315,32.2128922,18.1910087,0.2588061,-0.9659293,-0.9659293,-0.2588061,388,850,0.7280377,0.3640188,3612,5084,friction,0.7000000,0,0,0
5084,32.2128922,18.1910087,-0.2588061,0.9659293,-0.9659293,-0.2588061,850,388,0.7280377,0.3640188,3613,2315,friction,0.7000000,0,0,0
2316,32.2194962,18.1840749,-0.9521845,0.3055235,-0.3055235,-0.9521845,388,826,0.7084268,0.3542134,3614,4941,friction,0.7000000,0,0,0
4941,32.2194962,18.1840749,0.9521845,-0.3055235,-0.3055235,-0.9521845,826,388,0.7084268,0.3542134,3615,2316,friction,0.7000000,0,0,0
2317,28.4904333,18.0029116,-0.2911616,-0.9566739,-0.9566739,0.2911616,389,827,0.7313010,0.3656505,3626,4946,friction,0.7000000,0,0,0
4946,28.4904333,18.0029116,0.2911616,0.9566739,-0.9566739,0.2911616,827,389,0.7313010,0.3656505,3627,2317,friction,0.7000000,0,0,0
2318,28.4929289,17.9929289,-0.7071068,0.7071068,-0.7071068,-0.7071068,389,1,0.6871068,0.3435534,3620,8897,friction,0.7000000,0,0,0
8897,28.4929289,17.9929289,0.7071068,-0.7071068,0.7071068,0.7071068,1,389,0.6871068,0.3435534,3621,2318,friction,0.7000000,0,0,0
2319,28.0070711,17.5070711,-0.7071068,0.7071068,0.7071068,0.7071068,389,1,0.6871068,0.3435534,3620,8898,friction,0.7000000,0,0,0
8898,28.0070711,17.5070711,0.7071068,-0.7071068,0.7071068,0.7071068,1,389,0.6871068,0.3435534,3621,2319,friction,0.7000000,0,0,0
2320,27.9970884,17.5095667,0.9566739,0.2911616,-0.2911616,0.9566739,389,838,0.7313010,0.3656505,3624,5013,friction,0.7000000,0,0,0
5013,27.9970884,17.5095667,-0.9566739,-0.2911616,-0.2911616,0.9566739,838,389,0.7313010,0.3656505,3625,2320,friction,0.7000000,0,0,0
2321,27.7841616,18.2091833,0.9566739,0.2911616,0.2911616,-0.9566739,389,838,0.7313010,0.3656505,3624,5012,friction,0.7000000,0,0,0
5012,27.7841616,18.2091833,-0.9566739,-0.2911616,0.2911616,-0.9566739,838,389,0.7313010,0.3656505,3625,2321,friction,0.7000000,0,0,0
2322,27.7908167,18.2158384,-0.2911616,-0.9566739,0.9566739,-0.2911616,389,827,0.7313010,0.3656505,3626,4947,friction,0.7000000,0,0,0
4947,27.7908167,18.2158384,0.2911616,0.9566739,0.9566739,-0.2911616,827,389,0.7313010,0.3656505,3627,2322,friction,0.7000000,0,0,0
2323,27.4904333,17.0029116,-0.2911616,-0.9566739,-0.9566739,0.2911616,390,828,0.7313010,0.3656505,3638,4952,friction,0.7000000,0,0,0
4952,27.4904333,17.0029116,0.2911616,0.9566739,-0.9566739,0.2911616,828,390,0.7313010,0.3656505,3639,2323,friction,0.7000000,0,0,0
2324,27.4929289,16.9929289,-0.7071068,0.7071068,-0.7071068,-0.7071068,390,1,0.6871068,0.3435534,3632,8901,friction,0.7000000,0,0,0
8901,27.4929289,16.9929289,0.7071068,-0.7071068,0.7071068,0.7071068,1,390,0.6871068,0.3435534,3633,2324,friction,0.7000000,0,0,0
2325,27.0070711,16.5070711,-0.7071068,0.7071068,0.7071068,0.7071068,390,1,0.6871068,0.3435534,3632,8902,friction,0.7000000,0,0,0
8902,27.0070711,16.5070711,0.7071068,-0.7071068,0.7071068,0.7071068,1,390,0.6871068,0.3435534,3633,2325,friction,0.7000000,0,0,0
2326,26.9970884,16.5095667,0.9566739,0.2911616,-0.2911616,0.9566739,390,839,0.7313010,0.3656505,3636,5019,friction,0.7000000,0,0,0
5019,26.9970884,16.5095667,-0.9566739,-0.2911616,-0.2911616,0.9566739,839,390,0.7313010,0.3656505,3637,2326,friction,0.7000000,0,0,0
2327,26.7841616,17.2091833,0.9566739,0.2911616,0.2911616,-0.9566739,390,839,0.7313010,0.3656505,3636,5018,friction,0.7000000,0,0,0
5018,26.7841616,17.2091833,-0.9566739,-0.2911616,0.2911616,-0.9566739,839,390,0.7313010,0.3656505,3637,2327,friction,0.7000000,0,0,0
2328,26.7908167,17.2158384,-0.2911616,-0.9566739,0.9566739,-0.2911616,390,828,0.7313010,0.3656505,3638,4953,friction,0.7000000,0,0,0
4953,26.7908167,17.2158384,0.2911616,0.9566739,0.9566739,-0.2911616,828,390,0.7313010,0.3656505,3639,2328,friction,0.7000000,0,0,0
2329,23.0029116,16.5095667,-0.9566739,0.2911616,0.2911616,0.9566739,391,829,0.7313010,0.3656505,3646,4958,friction,0.7000000,0,0,0
4958,23.0029116,16.5095667,0.9566739,-0.2911616,0.2911616,0.9566739,829,391,0.7313010,0.3656505,3647,2329,friction,0.7000000,0,0,0
2332,22.5095667,17.0029116,0.2911616,-0.9566739,0.9566739,0.2911616,391,851,0.7313010,0.3656505,3644,5091,friction,0.7000000,0,0,0
5091,22.5095667,17.0029116,-0.2911616,0.9566739,0.9566739,0.2911616,851,391,0.7313010,0.3656505,3645,2332,friction,0.7000000,0,0,0
2333,23.2091833,17.2158384,0.2911616,-0.9566739,-0.9566739,-0.2911616,391,851,0.7313010,0.3656505,3644,5090,friction,0.7000000,0,0,0
5090,23.2091833,17.2158384,-0.2911616,0.9566739,-0.9566739,-0.2911616,851,391,0.7313010,0.3656505,3645,2333,friction,0.7000000,0,0,0
2334,23.2158384,17.2091833,-0.9566739,0.2911616,-0.2911616,-0.9566739,391,829,0.7313010,0.3656505,3646,4959,friction,0.7000000,0,0,0
4959,23.2158384,17.2091833,0.9566739,-0.2911616,-0.2911616,-0.9566739,829,391,0.7313010,0.3656505,3647,2334,friction,0.7000000,0,0,0
2335,22.0030552,17.5095218,-0.9521845,0.3055235,0.3055235,0.9521845,392,830,0.7084268,0.3542134,3654,4964,friction,0.7000000,0,0,0
4964,22.0030552,17.5095218,0.9521845,-0.3055235,0.3055235,0.9521845,830,392,0.7084268,0.3542134,3655,2335,friction,0.7000000,0,0,0
2338,21.5096593,18.0025881,0.2588061,-0.9659293,0.9659293,0.2588061,392,852,0.7280377,0.3640188,3652,5097,friction,0.7000000,0,0,0
5097,21.5096593,18.0025881,-0.2588061,0.9659293,0.9659293,0.2588061,852,392,0.7280377,0.3640188,3653,2338,friction,0.7000000,0,0,0
2339,22.2128922,18.1910087,0.2588061,-0.9659293,-0.9659293,-0.2588061,392,852,0.7280377,0.3640188,3652,5096,friction,0.7000000,0,0,0
5096,22.2128922,18.1910087,-0.2588061,0.9659293,-0.9659293,-0.2588061,852,392,0.7280377,0.3640188,3653,2339,friction,0.7000000,0,0,0
2340,22.2194962,18.1840749,-0.9521845,0.3055235,-0.3055235,-0.9521845,392,830,0.7084268,0.3542134,3654,4965,friction,0.7000000,0,0,0
4965,22.2194962,18.1840749,0.9521845,-0.3055235,-0.3055235,-0.9521845,830,392,0.7084268,0.3542134,3655,2340,friction,0.7000000,0,0,0
2341,18.4904333,18.0029116,-0.2911616,-0.9566739,-0.9566739,0.2911616,393,831,0.7313010,0.3656505,3666,4970,friction,0.7000000,0,0,0
4970,18.4904333,18.0029116,0.2911616,0.9566739,-0.9566739,0.2911616,831,393,0.7313010,0.3656505,3667,2341,friction,0.7000000,0,0,0
2342,18.4929289,17.9929289,-0.7071068,0.7071068,-0.7071068,-0.7071068,393,1,0.6871068,0.3435534,3660,8933,friction,0.7000000,0,0,0
8933,18.4929289,17.9929289,0.7071068,-0.7071068,0.7071068,0.7071068,1,393,0.6871068,0.3435534,3661,2342,friction,0.7000000,0,0,0
2343,18.0070711,17.5070711,-0.7071068,0.7071068,0.7071068,0.7071068,393,1,0.6871068,0.3435534,3660,8934,friction,0.7000000,0,0,0
8934,18.0070711,17.5070711,0.7071068,-0.7071068,0.7071068,0.7071068,1,393,0.6871068,0.3435534,3661,2343,friction,0.7000000,0,0,0
2344,17.9970884,17.5095667,0.9566739,0.2911616,-0.2911616,0.9566739,393,840,0.7313010,0.3656505,3664,5025,friction,0.7000000,0,0,0
5025,17.9970884,17.5095667,-0.9566739,-0.2911616,-0.2911616,0.9566739,840,393,0.7313010,0.3656505,3665,2344,friction,0.7000000,0,0,0
2345,17.7841616,18.2091833,0.9566739,0.2911616,0.2911616,-0.9566739,393,840,0.7313010,0.3656505,3664,5024,friction,0.7000000,0,0,0
5024,17.7841616,18.2091833,-0.9566739,-0.2911616,0.2911616,-0.9566739,840,393,0.7313010,0.3656505,3665,2345,friction,0.7000000,0,0,0
2346,17.7908167,18.2158384,-0.2911616,-0.9566739,0.9566739,-0.2911616,393,831,0.7313010,0.3656505,3666,4971,friction,0.7000000,0,0,0
4971,17.7908167,18.2158384,0.2911616,0.9566739,0.9566739,-0.2911616,831,393,0.7313010,0.3656505,3667,2346,friction,0.7000000,0,0,0
2347,17.4904333,17.0029116,-0.2911616,-0.9566739,-0.9566739,0.2911616,394,832,0.7313010,0.3656505,3678,4976,friction,0.7000000,0,0,0
4976,17.4904333,17.0029116,0.2911616,0.9566739,-0.9566739,0.2911616,832,394,0.7313010,0.3656505,3679,2347,friction,0.7000000,0,0,0
2348,17.4929289,16.9929289,-0.7071068,0.7071068,-0.7071068,-0.7071068,394,1,0.6871068,0.3435534,3672,8937,friction,0.7000000,0,0,0
8937,17.4929289,16.9929289,0.7071068,-0.7071068,0.7071068,0.7071068,1,394,0.6871068,0.3435534,3673,2348,friction,0.7000000,0,0,0
2349,17.0070711,16.5070711,-0.7071068,0.7071068,0.7071068,0.7071068,394,1,0.6871068,0.3435534,3672,8938,friction,0.7000000,0,0,0
8938,17.0070711,16.5070711,0.7071068,-0.7071068,0.7071068,0.7071068,1,394,0.6871068,0.3435534,3673,2349,friction,0.7000000,0,0,0
2350,16.9970884,16.5095667,0.9566739,0.2911616,-0.2911616,0.9566739,394,841,0.7313010,0.3656505,3676,5031,friction,0.7000000,0,0,0
5031,16.9970884,16.5095667,-0.9566739,-0.2911616,-0.2911616,0.9566739,841,394,0.7313010,0.3656505,3677,2350,friction,0.7000000,0,0,0
2351,16.7841616,17.2091833,0.9566739,0.2911616,0.2911616,-0.9566739,394,841,0.7313010,0.3656505,3676,5030,friction,0.7000000,0,0,0
5030,16.7841616,17.2091833,-0.9566739,-0.2911616,0.2911616,-0.9566739,841,394,0.7313010,0.3656505,3677,2351,friction,0.7000000,0,0,0
2352,16.7908167,17.2158384,-0.2911616,-0.9566739,0.9566739,-0.2911616,394,832,0.7313010,0.3656505,3678,4977,friction,0.7000000,0,0,0
4977,16.7908167,17.2158384,0.2911616,0.9566739,0.9566739,-0.2911616,832,394,0.7313010,0.3656505,3679,2352,friction,0.7000000,0,0,0
2353,13.0029116,16.5095667,-0.9566739,0.2911616,0.2911616,0.9566739,395,833,0.7313010,0.3656505,3686,4982,friction,0.7000000,0,0,0
4982,13.0029116,16.5095667,0.9566739,-0.2911616,0.2911616,0.9566739,833,395,0.7313010,0.3656505,3687,2353,friction,0.7000000,0,0,0
2356,12.5095667,17.0029116,0.2911616,-0.9566739,0.9566739,0.2911616,395,853,0.7313010,0.3656505,3684,5103,friction,0.7000000,0,0,0
5103,12.5095667,17.0029116,-0.2911616,0.9566739,0.9566739,0.2911616,853,395,0.7313010,0.3656505,3685,2356,friction,0.7000000,0,0,0
2357,13.2091833,17.2158384,0.2911616,-0.9566739,-0.9566739,-0.2911616,395,853,0.7313010,0.3656505,3684,5102,friction,0.7000000,0,0,0
5102,13.2091833,17.2158384,-0.2911616,0.9566739,-0.9566739,-0.2911616,853,395,0.7313010,0.3656505,3685,2357,friction,0.7000000,0,0,0
2358,13.2158384,17.2091833,-0.9566739,0.2911616,-0.2911616,-0.9566739,395,833,0.7313010,0.3656505,3686,4983,friction,0.7000000,0,0,0
4983,13.2158384,17.2091833,0.9566739,-0.2911616,-0.2911616,-0.9566739,833,395,0.7313010,0.3656505,3687,2358,friction,0.7000000,0,0,0
2359,12.0030552,17.5095218,-0.9521845,0.3055235,0.3055235,0.9521845,396,834,0.7084268,0.3542134,3694,4988,friction,0.7000000,0,0,0
4988,12.0030552,17.5095218,0.9521845,-0.3055235,0.3055235,0.9521845,834,396,0.7084268,0.3542134,3695,2359,friction,0.7000000,0,0,0
2362,11.5096593,18.0025881,0.2588061,-0.9659293,0.9659293,0.2588061,396,854,0.7280377,0.3640188,3692,5109,friction,0.7000000,0,0,0
5109,11.5096593,18.0025881,-0.2588061,0.9659293,0.9659293,0.2588061,854,396,0.7280377,0.3640188,3693,2362,friction,0.7000000,0,0,0
2363,12.2128922,18.1910087,0.2588061,-0.9659293,-0.9659293,-0.2588061,396,854,0.7280377,0.3640188,3692,5108,friction,0.7000000,0,0,0
5108,12.2128922,18.1910087,-0.2588061,0.9659293,-0.9659293,-0.2588061,854,396,0.7280377,0.3640188,3693,2363,friction,0.7000000,0,0,0
2364,12.2194962,18.1840749,-0.9521845,0.3055235,-0.3055235,-0.9521845,396,834,0.7084268,0.3542134,3694,4989,friction,0.7000000,0,0,0
4989,12.2194962,18.1840749,0.9521845,-0.3055235,-0.3055235,-0.9521845,834,396,0.7084268,0.3542134,3695,2364,friction,0.7000000,0,0,0
2365,8.4904333,18.0029116,-0.2911616,-0.9566739,-0.9566739,0.2911616,397,835,0.7313010,0.3656505,3706,4994,friction,0.7000000,0,0,0
4994,8.4904333,18.0029116,0.2911616,0.9566739,-0.9566739,0.2911616,835,397,0.7313010,0.3656505,3707,2365,friction,0.7000000,0,0,0
2366,8.4929289,17.9929289,-0.7071068,0.7071068,-0.7071068,-0.7071068,397,1,0.6871068,0.3435534,3700,8969,friction,0.7000000,0,0,0
8969,8.4929289,17.9929289,0.7071068,-0.7071068,0.7071068,0.7071068,1,397,0.6871068,0.3435534,3701,2366,friction,0.7000000,0,0,0
2367,8.0070711,17.5070711,-0.7071068,0.7071068,0.7071068,0.7071068,397,1,0.6871068,0.3435534,3700,8970,friction,0.7000000,0,0,0
8970,8.0070711,17.5070711,0.7071068,-0.7071068,0.7071068,0.7071068,1,397,0.6871068,0.3435534,3701,2367,friction,0.7000000,0,0,0
2368,7.9970884,17.5095667,0.9566739,0.2911616,-0.2911616,0.9566739,397,842,0.7313010,0.3656505,3704,5037,friction,0.7000000,0,0,0
5037,7.9970884,17.5095667,-0.9566739,-0.2911616,-0.2911616,0.9566739,842,397,0.7313010,0.3656505,3705,2368,friction,0.7000000,0,0,0
2369,7.7841616,18.2091833,0.9566739,0.2911616,0.2911616,-0.9566739,397,842,0.7313010,0.3656505,3704,5036,friction,0.7000000,0,0,0
5036,7.7841616,18.2091833,-0.9566739,-0.2911616,0.2911616,-0.9566739,842,397,0.7313010,0.3656505,3705,2369,friction,0.7000000,0,0,0
2370,7.7908167,18.2158384,-0.2911616,-0.9566739,0.9566739,-0.2911616,397,835,0.7313010,0.3656505,3706,4995,friction,0.7000000,0,0,0
4995,7.7908167,18.2158384,0.2911616,0.9566739,0.9566739,-0.2911616,835,397,0.7313010,0.3656505,3707,2370,friction,0.7000000,0,0,0
2371,7.4904333,17.0029116,-0.2911616,-0.9566739,-0.9566739,0.2911616,398,836,0.7313010,0.3656505,3718,5000,friction,0.7000000,0,0,0
5000,7.4904333,17.0029116,0.2911616,0.9566739,-0.9566739,0.2911616,836,398,0.7313010,0.3656505,3719,2371,friction,0.7000000,0,0,0
2372,7.4929289,16.9929289,-0.7071068,0.7071068,-0.7071068,-0.7071068,398,1,0.6871068,0.3435534,3712,8973,friction,0.7000000,0,0,0
8973,7.4929289,16.9929289,0.7071068,-0.7071068,0.7071068,0.7071068,1,398,0.6871068,0.3435534,3713,2372,friction,0.7000000,0,0,0
2373,7.0070711,16.5070711,-0.7071068,0.7071068,0.7071068,0.7071068,398,1,0.6871068,0.3435534,3712,8974,friction,0.7000000,0,0,0
8974,7.0070711,16.5070711,0.7071068,-0.7071068,0.7071068,0.7071068,1,398,0.6871068,0.3435534,3713,2373,friction,0.7000000,0,0,0
2374,6.9970884,16.5095667,0.9566739,0.2911616,-0.2911616,0.9566739,398,843,0.7313010,0.3656505,3716,5043,friction,0.7000000,0,0,0
5043,6.9970884,16.5095667,-0.9566739,-0.2911616,-0.2911616,0.9566739,843,398,0.7313010,0.3656505,3717,2374,friction,0.7000000,0,0,0
2375,6.7841616,17.2091833,0.9566739,0.2911616,0.2911616,-0.9566739,398,843,0.7313010,0.3656505,3716,5042,friction,0.7000000,0,0,0
5042,6.7841616,17.2091833,-0.9566739,-0.2911616,0.2911616,-0.9566739,843,398,0.7313010,0.3656505,3717,2375,friction,0.7000000,0,0,0
2376,6.7908167,17.2158384,-0.2911616,-0.9566739,0.9566739,-0.2911616,398,836,0.7313010,0.3656505,3718,5001,friction,0.7000000,0,0,0
5001,6.7908167,17.2158384,0.2911616,0.9566739,0.9566739,-0.2911616,836,398,0.7313010,0.3656505,3719,2376,friction,0.7000000,0,0,0
2377,3.0029116,16.5095667,-0.9566739,0.2911616,0.2911616,0.9566739,399,811,0.7313010,0.3656505,3726,4850,friction,0.7000000,0,0,0
4850,3.0029116,16.5095667,0.9566739,-0.2911616,0.2911616,0.9566739,811,399,0.7313010,0.3656505,3727,2377,friction,0.7000000,0,0,0
2380,2.5095667,17.0029116,0.2911616,-0.9566739,0.9566739,0.2911616,399,837,0.7313010,0.3656505,3724,5007,friction,0.7000000,0,0,0
5007,2.5095667,17.0029116,-0.2911616,0.9566739,0.9566739,0.2911616,837,399,0.7313010,0.3656505,3725,2380,friction,0.7000000,0,0,0
2381,3.2091833,17.2158384,0.2911616,-0.9566739,-0.9566739,-0.2911616,399,837,0.7313010,0.3656505,3724,5006,friction,0.7000000,0,0,0
5006,3.2091833,17.2158384,-0.2911616,0.9566739,-0.9566739,-0.2911616,837,399,0.7313010,0.3656505,3725,2381,friction,0.7000000,0,0,0
2382,3.2158384,17.2091833,-0.9566739,0.2911616,-0.2911616,-0.9566739,399,811,0.7313010,0.3656505,3726,4851,friction,0.7000000,0,0,0
4851,3.2158384,17.2091833,0.9566739,-0.2911616,-0.2911616,-0.9566739,811,399,0.7313010,0.3656505,3727,2382,friction,0.7000000,0,0,0
2383,93.0029116,16.5095667,-0.9566739,0.2911616,0.2911616,0.9566739,400,813,0.7313010,0.3656505,3738,4862,friction,0.7000000,0,0,0
4862,93.0029116,16.5095667,0.9566739,-0.2911616,0.2911616,0.9566739,813,400,0.7313010,0.3656505,3739,2383,friction,0.7000000,0,0,0
